NOME;NUM;LAT;LON;SEQ;GRUPO;SENTIDO;TIPO;ITINERARY_ID;CODE
R. Des. Hugo Simas. 1110 - Bom Retiro;120338;-25.409717552459;-49.281923906746;19;;Bom Retiro;Novo mobiliário;8657;175
R. José Luiz Rissardi. 265 - Pilarzinho;120956;-25.400790433464;-49.279491137387;24;;Bom Retiro;Chapéu chinês;8657;175
R. Nilo Peçanha.162 - Bom Retiro;110008;-25.418907138692;-49.274696505794;10;;PUC;Novo mobiliário;8656;175
R. Nilo Peçanha. 1377 - Bom Retiro;120060;-25.408545550262;-49.276305912747;6;;PUC;Novo mobiliário;8656;175
R. Nilo Peçanha. 1571 - Bom Retiro;120058;-25.406519777418;-49.276052050075;5;;PUC;Novo mobiliário;8656;175
Rua Conselheiro Dantas. 356 - Prado Velho;140053;-25.45057968767;-49.26169953373;22;;PUC;Novo mobiliário;8656;175
Rua Imaculada Conceição. 1174 - Prado Velho;140271;-25.451121172419;-49.25283524785;26;;PUC;Novo mobiliário;8656;175
R. Nilo Peçanha. 374 - Bom Retiro;110131;-25.417137631974;-49.274446530094;9;;PUC;Novo mobiliário;8656;175
Rua Rockefeller. 290 - Rebouças;140213;-25.440709570169;-49.264190064557;8;;Bom Retiro;Chapéu chinês;8657;175
Rua Comendador Roseira. 257 - Prado Velho;140268;-25.45034;-49.25677;3;;Bom Retiro;Novo mobiliário;8657;175
R. Des. Westphalen. 922 - Centro;110060;-25.440644903696;-49.269306466922;17;;PUC;Novo mobiliário;8656;175
Rua Des. Westphalen. 1345 - Rebouças;110061;-25.444263942277;-49.267576907709;19;;PUC;Novo mobiliário;8656;175
R. Nilo Peçanha. 1993 - Bom Retiro;120537;-25.402691102461;-49.275231032841;3;;PUC;Novo mobiliário;8656;175
R. Nilo Peçanha. 600 - Pilarzinho;120065;-25.414571265297;-49.273996296226;8;;PUC;Novo mobiliário;8656;175
Rua Inácio Lustosa. 434 - São Francisco;110201;-25.423648628482;-49.273810148865;13;;Bom Retiro;Placa em poste;8657;175
Rua Rockefeller. 615 - Rebouças;140212;-25.443455059371;-49.262939445506;7;;Bom Retiro;Novo mobiliário;8657;175
Rua Duque de Caxias. 155 - São Francisco;110018;-25.425880768114;-49.273237735299;12;;Bom Retiro;Novo mobiliário;8657;175
Av. Mal. Floriano Peixoto - 175 - Bom Retiro / PUC;103277;-25.431562135301;-49.271588505453;10;;Bom Retiro;Novo mobiliário;8657;175
Rua José Loureiro;103242;-25.433465828879;-49.27218689102;16;;PUC;Novo mobiliário;8656;175
Alameda Dr. Muricy. 1111 - São Francisco;110325;-25.427457636454;-49.274515117349;13;;PUC;Placa em poste;8656;175
R. Nilo Peçanha. 2 - São Francisco;110006;-25.420347928954;-49.274756074968;11;;PUC;Novo mobiliário;8656;175
R. Rolfe Mertens. 42 - Pilarzinho;120948;-25.399735159139;-49.278406019643;25;;Bom Retiro;Chapéu chinês;8657;175
Rua Rockefeller. 1020 - Rebouças;140211;-25.446724912813;-49.26143212234;6;;Bom Retiro;Novo mobiliário;8657;175
Rua Des. Benvindo Valente. 104 - São Francisco;110011;-25.420492090242;-49.275229786378;14;;Bom Retiro;Novo mobiliário;8657;175
Rua Comendador Roseira. 416 - Prado Velho;140269;-25.450188827277;-49.255166442957;2;;Bom Retiro;Novo mobiliário;8657;175
R. Cláudio Manoel da Costa. 742 - Bom Retiro;120954;-25.401694178566;-49.282249789359;22;;Bom Retiro;Placa em cano;8657;175
R. Nilo Peçanha. 1900 - Pilarzinho;120057;-25.404092287633;-49.275649006075;4;;PUC;Novo mobiliário;8656;175
Rua Rockefeller. 1424 - Prado Velho;140265;-25.450261873841;-49.259898163195;23;;PUC;Novo mobiliário;8656;175
R. Albino Silva. 122 - Bom Retiro;110009;-25.416686217974;-49.276544276273;16;;Bom Retiro;Novo mobiliário;8657;175
Rua Imaculada Conceição. 1174 - Prado Velho;140271;-25.451121172419;-49.25283524785;1;;Bom Retiro;Novo mobiliário;8657;175
R. Rolfe Mertens. 42 - Pilarzinho;120948;-25.399735159139;-49.278406019643;1;;PUC;Chapéu chinês;8656;175
Rua Trajano Reis. 296 - São Francisco;110133;-25.4242957772;-49.274190974187;12;;PUC;Novo mobiliário;8656;175
Alameda Dr. Muricy. 949 - Centro;110341;-25.429160241369;-49.273873372562;14;;PUC;Chapéu chinês;8656;175
Rua Comendador Roseira. 31 - Prado Velho;140266;-25.450492536974;-49.259268192625;4;;Bom Retiro;Novo mobiliário;8657;175
R. Teffé. 284 - Bom Retiro;110132;-25.41498;-49.27676;17;;Bom Retiro;Novo mobiliário;8657;175
Rua Des. Westphalen. 2046 - Rebouças;150033;-25.450001590139;-49.264899030118;21;;PUC;Novo mobiliário;8656;175
Rua Comendador Roseira. 260 - Prado Velho;140267;-25.45043;-49.25676;24;;PUC;Novo mobiliário;8656;175
R. P-min. Brochado da Rocha. 2-160 - Pilarzinho;120538;-25.401868627243;-49.277511667134;2;;PUC;Chapéu chinês;8656;175
Rua Rockefeller. 1315 - Prado Velho;140210;-25.449217492473;-49.26025226263;5;;Bom Retiro;Novo mobiliário;8657;175
Av. Iguaçu. 462 - Rebouças;110052;-25.440982096737;-49.266481978174;9;;Bom Retiro;Chapéu chinês;8657;175
Travessa. Nestor de Castro - Centro;101131;-25.428057764996;-49.271696557684;11;;Bom Retiro;Novo mobiliário;8657;175
R. Des. Hugo Simas. 1856 - Bom Retiro;120334;-25.402873634315;-49.282577055225;21;;Bom Retiro;Novo mobiliário;8657;175
R. Des. José Pacheco Júnior. 5 - Pilarzinho;120955;-25.401102989506;-49.280927460314;23;;Bom Retiro;Chapéu chinês;8657;175
Alameda Dr. Muricy. 701 - Centro;110218;-25.431382964984;-49.272843533262;15;;PUC;Placa em cano;8656;175
R. Nilo Peçanha. 897 - São Francisco;120066;-25.412393574301;-49.274343477134;7;;PUC;Novo mobiliário;8656;175
Rua Iapó. 1158 - Prado Velho;140270;-25.450967928953;-49.254071720238;25;;PUC;Novo mobiliário;8656;175
R. Des. Hugo Simas. 566 - Bom Retiro;120341;-25.413777398895;-49.279280233135;18;;Bom Retiro;Novo mobiliário;8657;175
Rua Teodoro Makiolka. 308 - Santa Candida;120432;-25.372809349252;-49.227301036862;3;;Aliança;Domus;583;232
Estrada Guilherme Weigert. 2 - Santa Candida;120740;-25.370848144184;-49.227934212631;4;;Aliança;Sem demarcação;583;232
Rua José Ursulino Filho. 440 - Santa Candida;120746;-25.361541992517;-49.232193422456;10;;Aliança;Sem demarcação;583;232
Rua Nossa Senhora do Rocio. 1 - Santa Candida;120437;-25.363414551454;-49.228852869219;11;;Terminal Santa Cândida;Chapéu chinês;584;232
Residencial Aroeira - Imbuia;120991;-25.351421600522;-49.231109619141;2;;Terminal Santa Cândida;Chapéu chinês;584;232
Estrada Guilherme Weigert. 1876 - Santa Candida;120748;-25.357842536744;-49.233369899185;12;;Aliança;Sem demarcação;583;232
Rua Teodoro Makiolka. 89 - Santa Candida;120431;-25.373974396804;-49.22481254951;16;;Terminal Santa Cândida;Chapéu chinês;584;232
Terminal Santa Cândida - 232 - Aliança;105903;-25.377205436925;-49.224567986035;17;14470;Terminal Santa Cândida;Plataforma;584;232
Estrada Guilherme Weigert. 141 - Santa Candida;120434;-25.370756050422;-49.228017361111;14;;Terminal Santa Cândida;Chapéu chinês;584;232
Rua Mobral. 2 - Santa Candida;120439;-25.363889716406;-49.232643020542;9;;Terminal Santa Cândida;Domus;584;232
Residencial Aroeira  - Imbuia;120990;-25.35159248596;-49.235378354788;1;;Terminal Santa Cândida;Chapéu chinês;584;232
Rua Teodoro Makiolka. 90 - Santa Candida;120430;-25.373909896247;-49.224555819056;2;;Aliança;Domus;583;232
Estrada Guilherme Weigert. 860 - Santa Candida;120742;-25.364897827293;-49.22762441749;6;;Aliança;Chapéu chinês;583;232
Estrada Guilherme Weigert. 1876 - Santa Candida;120747;-25.359692946904;-49.231614065309;11;;Aliança;Placa em cano;583;232
R. Paulo Kulik. 230 - Santa Candida;120998;-25.35507316376;-49.234080165625;14;;Aliança;Sem demarcação;583;232
Estrada Guilherme Weigert. 1619 - Santa Candida;120441;-25.359752328589;-49.231697213788;7;;Terminal Santa Cândida;Chapéu chinês;584;232
Residencial Aroeira - Imbuia;120992;-25.351297981118;-49.231080114841;16;;Aliança;Sem demarcação;583;232
Rua Nossa Senhora do Rocio. 144 - Santa Candida;120438;-25.363866564728;-49.230138988441;10;;Terminal Santa Cândida;Chapéu chinês;584;232
Estrada Guilherme Weigert. 2051 - Santa Candida;120749;-25.356864613326;-49.235048962029;5;;Terminal Santa Cândida;Sem demarcação;584;232
Rua Mobral. 1 - Santa Candida;120745;-25.363808523814;-49.23279992977;9;;Aliança;Sem demarcação;583;232
Residencial Aroeira  - Imbuia;120990;-25.35159248596;-49.235378354788;17;;Aliança;Chapéu chinês;583;232
R. Paulo Kulik. 580 - Santa Candida;121000;-25.352770498159;-49.231265187263;15;;Aliança;Sem demarcação;583;232
R. Paulo Kulik. 176 - Santa Candida;120997;-25.355047713485;-49.234145879745;4;;Terminal Santa Cândida;Chapéu chinês;584;232
R. Paulo Kulik. 525 - Santa Candida;120999;-25.352732927988;-49.231361746788;3;;Terminal Santa Cândida;Chapéu chinês;584;232
Terminal Santa Cândida - 232 - Aliança;105903;-25.377205436925;-49.224567986035;1;14470;Aliança;Plataforma;583;232
Estrada Guilherme Weigert. 1875 - Santa Candida;120442;-25.357904825116;-49.233505882244;6;;Terminal Santa Cândida;Domus;584;232
Rua Teodoro Makiolka. 469 - Santa Candida;120433;-25.372827138295;-49.227507204395;15;;Terminal Santa Cândida;Domus;584;232
Estrada Guilherme Weigert. 438 - Santa Candida;120741;-25.367624389802;-49.226906926579;5;;Aliança;Sem demarcação;583;232
Rua Nossa Senhora do Rocio. 2 - Santa Candida;120743;-25.363332146707;-49.228913218922;7;;Aliança;Sem demarcação;583;232
Rua Nossa Senhora do Rocio. 143 - Santa Candida;120744;-25.363804761405;-49.230235547966;8;;Aliança;Sem demarcação;583;232
Estrada Guilherme Weigert. 54 - Santa Candida;120443;-25.356805230223;-49.23500470558;13;;Aliança;Placa em poste;583;232
Estrada Guilherme Weigert. 437 - Santa Candida;120435;-25.367630448761;-49.227039695925;13;;Terminal Santa Cândida;Chapéu chinês;584;232
Estrada Guilherme Weigert. 773 - Santa Candida;120436;-25.364895403654;-49.227729023642;12;;Terminal Santa Cândida;Chapéu chinês;584;232
Rua José Ursulino Filho. 439 - Santa Candida;120440;-25.361475340591;-49.232288640876;8;;Terminal Santa Cândida;Domus;584;232
Rua Engenheiro Benedito Mário da Silva. 570 - Cajuru;140228;-25.46962;-49.20589;2;;Acrópole (Circular);Chapéu chinês;637;332
Rua Antônio Moreira Lopes. 1301 - Cajuru;140385;-25.476962290382;-49.192518324799;11;;Acrópole (Circular);Chapéu chinês;637;332
Rua João Tobias de Paiva Neto. 1122 - Cajuru;140390;-25.472938199711;-49.194553389105;16;;Acrópole (Circular);Chapéu chinês;637;332
Rua João Tobias de Paiva Neto. 588 - Cajuru;140392;-25.468616934942;-49.194655313047;18;;Acrópole (Circular);Chapéu chinês;637;332
Rua Leonardo Novicki. 8 - Cajuru;140376;-25.467446676849;-49.198470669002;21;;Acrópole (Circular);Chapéu chinês;637;332
Rua Leonardo Novicki. 8 - Cajuru;140375;-25.467723882337;-49.19849188643;5;;Acrópole (Circular);Chapéu chinês;637;332
Rua João Tobias de Paiva Neto. 492 - Cajuru;140393;-25.467464269473;-49.194707616123;19;;Acrópole (Circular);Chapéu chinês;637;332
Rua Benedito Mário da Silva. 153 - Cajuru;140377;-25.466542081746;-49.195724046974;20;;Acrópole (Circular);Chapéu chinês;637;332
Rua Engenheiro Benedito Mário da Silva. 756 - Cajuru;140226;-25.469009161939;-49.203829567134;23;;Acrópole (Circular);Chapéu chinês;637;332
Rua Antônio Moreira Lopes. 1545 - Cajuru;140386;-25.4796642994;-49.194003433443;12;;Acrópole (Circular);Chapéu chinês;637;332
Rua Engenheiro Benedito Mário da Silva. 1031 - Cajuru;140225;-25.468698161648;-49.201938046627;4;;Acrópole (Circular);Chapéu chinês;637;332
Terminal Centenário - 332 - Acrópole;105108;-25.469114932144;-49.207962944775;25;14483;Acrópole (Circular);Plataforma;637;332
Rua João Tobias de Paiva Neto. 1368 - Cajuru;140389;-25.474955265232;-49.194542660269;14;;Acrópole (Circular);Chapéu chinês;637;332
Rua Engenheiro Benedito Mário da Silva. 756 - Cajuru;140647;-25.46914;-49.20388;3;;Acrópole (Circular);Placa em cano;637;332
Rua João Tobias de Paiva Neto. 894 - Cajuru;140391;-25.47107236615;-49.19460569218;17;;Acrópole (Circular);Chapéu chinês;637;332
Rua Antônio Moreira Lopes. 805 - Cajuru;140383;-25.472660648912;-49.191752595373;9;;Acrópole (Circular);Chapéu chinês;637;332
Terminal Centenário - 332 - Acrópole;105108;-25.469114932144;-49.207962944775;1;14483;Acrópole (Circular);Plataforma;637;332
Rua Antônio Moreira Lopes. 275 - Cajuru;140381;-25.468156565941;-49.191910555226;7;;Acrópole (Circular);Chapéu chinês;637;332
Rua Benedito Mário da Silva. 153 - Cajuru;140378;-25.466740567347;-49.195974071654;6;;Acrópole (Circular);Sem demarcação;637;332
Rua Engenheiro Benedito Mário da Silva. 569 - Cajuru;140227;-25.469519641505;-49.205904227018;24;;Acrópole (Circular);Chapéu chinês;637;332
Rua Antônio Moreira Lopes. 518 - Cajuru;140382;-25.470261704791;-49.191834970268;8;;Acrópole (Circular);Chapéu chinês;637;332
Rua Antônio Moreira Lopes. 1052 - Cajuru;140384;-25.474933691362;-49.191667535539;10;;Acrópole (Circular);Chapéu chinês;637;332
Rua João Tobias de Paiva Neto. 1663 - Cajuru;140932;-25.477444466322;-49.196019330781;13;;Acrópole (Circular);Chapéu chinês;637;332
Rua Engenheiro Benedito Mário da Silva. 1031 - Cajuru;140224;-25.46853;-49.20197;22;;Acrópole (Circular);Chapéu chinês;637;332
Rua Engenheiro Luís Augusto Leão Fonógrafo. 2-270 - Santa Candida;120583;-25.378152753511;-49.24164719504;13;;Abaeté;Placa em cano;572;226
Rua João Kania. 499 - Santa Candida;120180;-25.370657531007;-49.245406345984;3;;Terminal Boa Vista;Chapéu chinês;573;226
Rua São Jerônimo da Serra. 2 - Santa Candida;120579;-25.369464972445;-49.243620721583;22;;Abaeté;Sem demarcação;572;226
Terminal Boa Vista - 226 - Abaeté;104207;-25.393259115553;-49.240988775463;1;14471;Abaeté;Plataforma;572;226
Rua Doutor Francisco Natel de Camargo. 211 - Santa Candida;120576;-25.372106831526;-49.243410056353;18;;Abaeté;Placa em cano;572;226
Rua Lodovico Geronazzo. 833 - Boa Vista;120216;-25.38733;-49.24524;19;;Terminal Boa Vista;Novo mobiliário;573;226
Rua Carlota Straube de Araújo. 1239 - Boa Vista;120156;-25.383586610133;-49.24688575232;17;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Delegado Miguel Zacarias. 315 - Boa Vista;120164;-25.379168631855;-49.245348859416;13;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Doutor Francisco Natel de Camargo. 2-74 - Santa Candida;120178;-25.373244940224;-49.244343712265;5;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Nossa Senhora de Nazaré. 1384 - Boa Vista;120219;-25.38883;-49.24387;4;;Abaeté;Novo mobiliário;572;226
Rua Engenheiro Luís Augusto Leão Fonógrafo. 2-270 - Santa Candida;120170;-25.377257391692;-49.240140194967;14;;Abaeté;Sem demarcação;572;226
Rua João Havro. 357 - Boa Vista;120222;-25.39176;-49.24376;22;;Terminal Boa Vista;Sem demarcação;573;226
Rua Professor Omar Gonçalves da Mota. 683 - Boa Vista;120160;-25.380978142724;-49.247085746772;15;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Lourenço Volpi. 135 - Santa Candida;120174;-25.374634294551;-49.239739900843;8;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Fernando de Noronha. 2111 - Santa Candida;120179;-25.372046775722;-49.246271024164;4;;Terminal Boa Vista;Domus;573;226
Terminal Boa Vista - 226 - Abaeté;104207;-25.393259115553;-49.240988775463;23;14471;Terminal Boa Vista;Plataforma;573;226
Rua João Havro. 357 - Boa Vista;120223;-25.39171;-49.24366;2;;Abaeté;Chapéu chinês;572;226
Rua Delegado Miguel Zacarias. 200 - Boa Vista;120165;-25.378946894926;-49.24503772317;11;;Abaeté;Chapéu chinês;572;226
Rua Carlota Straube de Araújo. 1736 - Boa Vista;120572;-25.383632652132;-49.246755665183;7;;Abaeté;Sem demarcação;572;226
Rua Coronel Ari Pinho. 526 - Boa Vista;120157;-25.382672253369;-49.245587427703;8;;Abaeté;Placa em poste;572;226
Rua Amadeu Natal - Santa Candida;120182;-25.368544376435;-49.245159095701;1;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Coronel Ari Pinho. 502 - Boa Vista;120158;-25.382626983452;-49.245711548661;16;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Delegado Miguel Zacarias. 1-69 - Boa Vista;120167;-25.377479593288;-49.243846240602;12;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Marechal Anor Teixeira dos Santos. 578 - Boa Vista;120163;-25.379509771432;-49.246627018865;14;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Engenheiro Luís Augusto Leão Fonógrafo. 15 - Santa Candida;120171;-25.377236221901;-49.240275724723;10;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Lourenço Volpi. 482 - Santa Candida;120575;-25.373122059431;-49.241549944401;17;;Abaeté;Placa em poste;572;226
Rua João Kania. 500 - Santa Candida;120578;-25.37072208053;-49.245333447392;21;;Abaeté;Sem demarcação;572;226
Rua São Jerônimo da Serra. 1 - Santa Candida;120181;-25.369523003796;-49.243684016249;2;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Nossa Senhora de Nazaré. 1211 - Boa Vista;120220;-25.38997;-49.24512;21;;Terminal Boa Vista;Novo mobiliário;573;226
Rua Nossa Senhora de Nazaré. 1210 - Boa Vista;120221;-25.39021;-49.24517;3;;Abaeté;Novo mobiliário;572;226
Rua Engenheiro Luís Augusto Leão Fonógrafo. 378 - Santa Candida;120574;-25.376404995938;-49.238658710427;15;;Abaeté;Sem demarcação;572;226
Rua Professor Omar Gonçalves da Mota. 684 - Boa Vista;120159;-25.380916348153;-49.247035820571;9;;Abaeté;Sem demarcação;572;226
Rua Lodovico Geronazzo. 1065 - Boa Vista;120214;-25.38598;-49.24697;18;;Terminal Boa Vista;Novo mobiliário;573;226
Rua Nossa Senhora de Nazaré. 1385 - Boa Vista;120218;-25.38883;-49.24404;20;;Terminal Boa Vista;Novo mobiliário;573;226
Rua Engenheiro Luís Augusto Leão Fonógrafo. 401 - Santa Candida;120172;-25.376371831246;-49.238806011914;9;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Lodovico Geronazzo. 1065 - Boa Vista;120215;-25.38577;-49.24705;6;;Abaeté;Novo mobiliário;572;226
Rua Doutor Francisco Natel de Camargo. 1-73 - Santa Candida;120577;-25.37203651315;-49.246098405706;20;;Abaeté;Sem demarcação;572;226
Rua Lourenço Volpi. 136- Santa Candida;120173;-25.374644985336;-49.23954100055;16;;Abaeté;Chapéu chinês;572;226
Rua Doutor Francisco Natel de Camargo. 1-73 - Santa Candida;120177;-25.373186776905;-49.244448318417;19;;Abaeté;Placa em cano;572;226
Rua Lourenço Volpi. 331 - Santa Candida;120175;-25.373283220312;-49.24149898243;7;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Amadeu Natal - Santa Candida;120182;-25.368544376435;-49.245159095701;23;;Abaeté;Chapéu chinês;572;226
Rua Lodovico Geronazzo. 833 - Boa Vista;120217;-25.387161843411;-49.245212186508;5;;Abaeté;Novo mobiliário;572;226
Rua Marechal Anor Teixeira dos Santos. 655 - Boa Vista;120162;-25.379603882966;-49.246724020658;10;;Abaeté;Placa em poste;572;226
Rua Delegado Miguel Zacarias. 36 - Boa Vista;120166;-25.377451281829;-49.243689544751;12;;Abaeté;Chapéu chinês;572;226
Rua Doutor Francisco Natel de Camargo. 144 - Santa Candida;120176;-25.372147820603;-49.243332519467;6;;Terminal Boa Vista;Chapéu chinês;573;226
Rua Fernando de Noronha. 1302 - Santa Candida;120169;-25.378037264678;-49.242315265856;11;;Terminal Boa Vista;Novo mobiliário;573;226
Rua Cruz Machado. 82 - Centro;110017;-25.43008;-49.27409;13;;Jardim Botânico;Chapéu chinês;690;464
Rua Brasílio Itiberê. 1349 - Jardim Botanico;110167;-25.442762610011;-49.257536412424;21;;Jardim Botânico;Novo mobiliário;690;464
Rua João Negrão. 1408 - Centro;110145;-25.441763500043;-49.261036695189;20;;Jardim Botânico;Novo mobiliário;690;464
Rua Alcides Munhoz. 973 - Mercês;190508;-25.419625941787;-49.296201796478;3;;Jardim Botânico;Novo mobiliário;690;464
Rua Brasílio Itiberê. 849 - Jardim Botanico;110169;-25.440891277329;-49.252665191889;23;;Jardim Botânico;Chapéu chinês;690;464
Rua Mal. Deodoro. 314 - Centro;110004;-25.431247786293;-49.269576114882;19;;Alcides Munhoz;Novo mobiliário;691;464
Rua Doutor Jorge Meyer Filho. 153 - Jardim Botanico;140922;-25.443424941673;-49.243132950014;3;;Alcides Munhoz;Chapéu chinês;691;464
Rua José Loureiro - 464 - A. Munhoz / Jd. Botânico;102241;-25.43354020745;-49.272350252813;15;;Jardim Botânico;Novo mobiliário;690;464
