NOME,NUM,LAT,LON
Rua José Risseto. 1020 - Santa Felicidade,190787,-25.408039588373,-49.337165833658
Rua Major França Gomes. 433 - Santa Quitéria,180847,-25.458286375191,-49.307404042429
Rua Rio Pelotas. 297 - Bairro Alto,130523,-25.396080190027,-49.208395661062
Rua Paulo Setúbal. 3377 -Hauer,150046,-25.506771267432,-49.247378921461
R. Lauro Schereiber. 350 - Cidade Industrial,180399,-25.501770466798,-49.346917004532
Rua Alcir Martins Bastos. 761 - Fazendinha,180762,-25.489045688349,-49.327176611212
Rua Santo Afonso de Ligório. 288 - Cabral,120958,-25.397905134464,-49.255102629465
Rua Herculano de Araújo Filho. 355 - Cidade Industrial,170727,-25.528363498172,-49.337962035822
Av. Mal. Floriano Peixoto. 4235 - Prado Velho,150740,-25.46565,-49.25489
Travessa Taboão. 712 - Taboão,120293,-25.36379726095,-49.280074250048
Rua Guilherme Fugman. 69 - Cidade Industrial,170895,-25.501329428425,-49.320773513264
Rua João Chede. 822 - Pinheirinho,170683,-25.53151,-49.30956
Alameda Dr. Muricy. 949 - Centro,110341,-25.429160241369,-49.273873372562
Praça Carlos Gomes - 463-Solitude,103207,-25.432814738347,-49.270181686825
Av. Fredolin Wolf. 448 - São João,120608,-25.383430646107,-49.291288366899
R. Paulo Gorski. 1980 - Mossunguê,181024,-25.446955865905,-49.320813417435
Rua Itacolomi. 1814 - Portão,170373,-25.479687529988,-49.310776920265
Rua Velci Bolívar Grandó. 370 - Uberaba,140076,-25.496186946996,-49.209049038029
Rua Monteiro Tourinho. 874 - Tingui,130094,-25.387071808744,-49.218003527613
Rua David Geronasso. 501 - Boa Vista,120654,-25.390807422934,-49.250249913435
R. Raul Pompéia. 114 - Cidade Industrial,180100,-25.477643908746,-49.332598031706
Rua Carlos Welner. 2 - Orleans,190281,-25.423916183494,-49.358553768343
Rua William Booth. 2180 - Boqueirão,140489,-25.50636795294,-49.224135860119
Rua João Alencar Guimarães. 1285 - Santa Quitéria,180791,-25.458774885114,-49.316431975819
Rua Domingos Benato. 31 - Butiatuvinha,190761,-25.403735398333,-49.357087482145
Rua Tamoios. 420 - Vila Izabel,180538,-25.457914156113,-49.296054274982
Rua Guilherme Pugsley. 1664- Água Verde,150872,-25.468548888751,-49.289863736576
Rua Schirlei Solange Mantovani. 1126 - Cidade Industrial,170239,-25.510188313555,-49.328210553335
Rua Vereador Washington Mansur. 134 - Ahú,120232,-25.402697686074,-49.259931946796
Rua Brasílio Itiberê. 1721 - Rebouças,140530,-25.444300617639,-49.26157850141
Av. Luísa Gulin. 82 - Bacacheri,130905,-25.397915840531,-49.217040420717
Rua Helena Grodzki. 7810 - Umbara (Estrada do Ganchinho),160198,-25.5988081,-49.261712
Rua Engenheiro Eduardo Afonso Nadolny. 192 - Cidade Industrial,170617,-25.541873963218,-49.342111498117
Rua Francisco Frischman. 186 - Portão,180972,-25.470745219881,-49.29533946628
Rua Governador Agamenon Magalhães. 713 - Cristo Rei,130894,-25.435619200732,-49.231214554256
Estrada do Ganchinho. 1110 - Umbará,160418,-25.549100363006,-49.285003573841
Rua Professor Algacir Munhoz Mader. 1063 - Cidade Industrial,170297,-25.495615925187,-49.321504001306
Rua Laudelino Ferreira Lopes. 2750 - Novo Mundo,170198,-25.51650352377,-49.304304296846
Rua Doutor Blei Zorning. 4026 - Boqueirão,150428,-25.516445032936,-49.237426614093
Rua Sen. Batista de Oliveira. 14 - Jardim das Américas,140289,-25.454414647706,-49.231274903959
Rua México. 429 - Bacacheri,130073,-25.403133679583,-49.241859300594
Rua São José dos Pinhais. 669 - Sítio Cercado,160103,-25.540614452335,-49.266722624502
R. João Dembinski. 2101 - Cidade Industrial,180139,-25.468809292085,-49.343581397676
Av. São José. 82 - Cristo Rei,130135,-25.43559,-49.24749
Av. Prefeito Erasto Gaertner. 193 - Bacacheri,130005,-25.404285485932,-49.244288658895
Rua Pinheiro Guimarães. 502 - Portão,180610,-25.467622640062,-49.306028069204
Rua Jaime Balão. 571 - Cabral,130114,-25.41408,-49.24697
Rua Marcelino Iachinski. 534 - Portão,170864,-25.482453869521,-49.312489510721
Rua Leandro Dacheux do Nascimento Júnior. 91 - Cidade Industrial,180732,-25.45993990564,-49.352686436123
Rua Emanoel Voluz. 1285 - Pinheirinho,150582,-25.530553290265,-49.286017034935
Rua Goiânia. 700 - Cajuru,140945,-25.455753640297,-49.219838896637
Terminal Sítio Cercado - 683 - Futurama / Sítio Cercado,106113,-25.534420638176,-49.268178250909
Rua Teodoro Makiolka. 2801 - Santa Candida,120479,-25.361052542736,-49.245707575534
Rua Reinaldo Pazello. 1281 - Santa Quitéria,180798,-25.462586330549,-49.315415800756
Rua Joel Jensem Júnior. 1 - Barreirinha,120422,-25.3764248,-49.2569988
Rua Pedro Eloy da Souza. 1543 - Bairro Alto,130242,-25.424217778594,-49.203291417307
Praça Carlos Gomes - 370-Rua XV / Barigui,103202,-25.432998831087,-49.270719469732
Rua José de Melo Braga Júnior. 623- Jardim das Américas,140575,-25.466859841669,-49.224661917633
Rua Orlando Peruci. 528 - Butiatuvinha,190774,-25.391228009423,-49.349670292086
Rua Capitão Manoel Pacheco da Costa. 236 - Ahu,120427,-25.394432338415,-49.261577592197
Av. Munhoz da Rocha. 706 - Cabral,130866,-25.408811353523,-49.251591296142
Rua João Alencar Guimarães. 740 -Sta Quiteria,180795,-25.457059061168,-49.310616946674
Rua Paraíba. 113 - Jd. Cecília - Campo Magro - PR,660103,-25.379920036234,-49.362755448765
Rua Alberto Pasqualine. 6 - Uberaba,140593,-25.485322781886,-49.207413643599
Av. Sen. Salgado Filho. 899 - Prado Velho,140834,-25.461083816703,-49.24806878643
Rua José Hauer. 1351 - Boqueirão,140335,-25.503832420845,-49.227948892031
Rua Leonardo Novicki. 34 - Cajuru,140659,-25.451985417316,-49.198938395008
Rua Guilherme Pugsley. 1660 - Água Verde,150865,-25.461308218791,-49.288212836927
Rua Francisco Frischman. 845- Portão,180970,-25.466325879916,-49.294119061178
Av. Pres. Kennedy. 2416 - Água Verde,150014,-25.466311567991,-49.279762915344
Rua Rodolpho Hatschbach. 559 - Cidade Industrial,170334,-25.53831,-49.33002
Rua Alcir Martins Bastos. 1035 - Fazendinha,180442,-25.4911614211,-49.328305760119
Rua Marechal Mallet. 470 - Ahu,120712,-25.40755420375,-49.260647084656
Rua Ouro Verde. 630 - Capão Raso,170189,-25.507682570916,-49.301768268223
Rua Leandro Dacheux do Nascimento Júnior. 937 - Cidade Industrial,180729,-25.453364125917,-49.356760711616
Rua Flávio Dallegrave. 10277 - Cachoeira,120195,-25.35091,-49.26505
Rua Nicola Pellanda. 40 - Pinheirinho,160439,-25.530401300705,-49.298724414057
Rua João Golin. 327 - Butiatuvinha,190159,-25.390579767989,-49.345402438571
Rua Maria Ficinska. 130 - Tarumã,130411,-25.431276411141,-49.234366149849
Rua Aírton da Silva Pereira. 310 - Capão da Imbuia,130864,-25.439132653894,-49.216060470314
Av. Pres. Arthur da S Bernardes. 1343 - Portão,180110,-25.465404432738,-49.300395364418
Rua Vereador Osvaldo Nascimento Bittencourt. 89 - Xaxim,150406,-25.498177130745,-49.26504490683
Av. Comendador Franco. 2801 - Uberaba,140536,-25.459524016899,-49.23869858796
Av. Winston Churchill. 1682 - Capão Raso,150274,-25.511651854505,-49.295717328787
Rua Fagundes Varela. 100 - Jardim Social,130269,-25.417559497597,-49.239737273401
Rua Nicola Pellanda. 8114 - Umbará,160288,-25.593353952285,-49.276955605692
Rua Maria de Lourdes Mickosz. 166 - Taboão,120261,-25.375690633074,-49.277101786084
Rua Emíliano Perneta. 492 - Centro,110110,-25.435945655012,-49.276344062036
Rua Maria de Campos. 17 - Portão,180702,-25.470237847505,-49.308137471632
Trav. Moreira Garcês - 266 - Estribo Ahú,101167,-25.428656831997,-49.270628274626
Rua Hasdrúbal Belegard. 450 - Cidade Industrial,170666,-25.549317891498,-49.313397109509
R. Nova Aurora. 2299 - Sítio Cercado,160764,-25.539323553572,-49.259724758453
Av. República Argentina. 4343 - Portão,150699,-25.484523777255,-49.293724447489
Av. Manoel Ribas. 4354 - Cascatinha,190564,-25.412837802334,-49.318179817146
Rua Eng. Alberto M. de Carvalho. 866 - Capão da Imbuia,130610,-25.436494704468,-49.21044148484
Rua Leão Salum. 849 - Boa Vista,120658,-25.391885705904,-49.253177544575
Rua Prof. Alberto Krause. 1 - Tanguá - Almirante Tamandaré - PR,250054,-25.381863385571,-49.305600256866
Rua Carlos Dietzsch. 891 -Portão,180032,-25.469628833927,-49.303568775463
Rua Carlota Straube de Araújo. 1417 - Boa Vista,120648,-25.385632115471,-49.248807433764
R. Helena Grodzki. 3380 - Umbara (Estrada do Ganchinho),160725,-25.563089173052,-49.266847701019
Rua Professor João Soares Barcelos. 1530 -Hauer,150370,-25.487278553483,-49.251438559442
R. Mateus Leme. 3690 - São Lourenço,120517,-25.393070770648,-49.269644516602
Rua Ten. Francisco Ferreira de Souza. 2658 - Boqueirão,150747,-25.495749368066,-49.241740961971
Rua Minas Gerais. 926 - Guaíra,150663,-25.4691627516,-49.271773577875
Rua Natal. 1059 - Cajuru,140369,-25.45424,-49.20913
Rua José Serrato. 319 - Santa Candida,120927,-25.378285975828,-49.235988036807
Rua Joaquim Amaral. 1242 - Jardim das Américas,140545,-25.472456611072,-49.22742794568
Terminal Capão Raso - 021 - Interbairros II (Anti-Horário),104819,-25.4924683779,-49.293309034056
Rua Napoleão Laureano. 591 - Boqueirão,140333,-25.499792475644,-49.233999387732
R. Waldemar Loureiro Campos. 5088 - Xaxim,150323,-25.513997956247,-49.26712524785
Rua Amador Bueno. 797 - Cajuru,140394,-25.467018360599,-49.205428679128
R. Padre Ladislau Kula. 820 - Santo Inacio - Santa Felicidade,190948,-25.429377215997,-49.321379363537
Rua Olívia G. Freitas. 371 - Orleans,190286,-25.427168283605,-49.360440702385
R. Fernando Simas. 911 - Mercês,180140,-25.429615465966,-49.289655743551
Rua Prof. Júlio Teodorico Guimarães. 80 - Pinheirinho,150544,-25.526360526199,-49.269938946909
Rua Capitão João Busse. 160 - Cajuru,140957,-25.443941876934,-49.226235965137
R. Raposo Tavares. 292 - Pilarzinho,190445,-25.394472380008,-49.289496703689
Rua Pedro Gusso. 2863 - Novo Mundo,170208,-25.505430139068,-49.320441869698
Rua Brasílio Cuman. 831- São Braz,190259,-25.408847580331,-49.357621874383
Rua João Bonat. 1452 -Novo Mundo,170286,-25.494232799566,-49.308827871943
Rua Fortaleza. 2156 - Cajuru,140349,-25.462768789164,-49.203409038029
Rua Francisco Rocha. 2-130 - Batel,180884,-25.445392954434,-49.287607998795
Rua Pedro Colere. 1098 - Vila Izabel,180607,-25.465765278065,-49.300031990952
Terminal Sítio Cercado - 545 - Trabalhador,106108,-25.534335152878,-49.268083819084
Rua Virgínia Dalabona. 498 - Orleans,190290,-25.429637883129,-49.357095987743
Rua Francisco Leal. 179 - Bacacheri,130473,-25.417490454009,-49.225620807356
R. Helena Grodzki. 6858 - Umbara (Estrada do Ganchinho),160701,-25.594704977238,-49.265137792772
R. Waldemar Loureiro Campos. 3042 - Boqueirão,150313,-25.509127694923,-49.251998163195
Rua Bento Viana. 996 - Água Verde,150234,-25.444655634129,-49.284239796295
Rua Orestes Códega. 673 - Pinheirinho,170095,-25.521378048151,-49.302751750893
Rua Dr. Alcides Vieira Arcoverde. 1192 - Jardim das Américas,140286,-25.457054424722,-49.235838682598
Rua João Chede. 2675 - Cidade Industrial,170156,-25.520557008897,-49.320115958141
Rua Padre Ladislau Kula. 867 - Santo Inácio,190915,-25.429386836504,-49.321302567949
Rua Doutor Álvaro Albuquerque. 265 - Bigorrilho,190236,-25.426293863162,-49.300621601362
Rua Prof. Hilda Hanke Gonçalves. 822 - Cidade Industrial,180493,-25.47670086671,-49.347474624061
Rua Mateus Luís Dalagassa. 188 - Tatuquara,170911,-25.559856212619,-49.316187947989
Marechal Floriano Peixoto - 180 - Água Verde / Abranches,103274,-25.432385714464,-49.271107048935
Av. Senador Salgado Filho. 1464 - Prado Velho,140032,-25.469364306191,-49.239986679762
Rodovia Régis Bittencourt. 22689 - Tatuquara,170490,-25.550677658498,-49.304471974062
Rua Leonardo Pianovski. 565 - Pinheirinho,170252,-25.523289010874,-49.30222737903
R. Waldemar Loureiro Campos. 2442 - Boqueirão,150308,-25.507060950643,-49.246883527613
Terminal Pinheirinho - 641 - Luiz Nichele,105713,-25.51271,-49.29484
Rua Plácido de Castro. 186 - Guabirotuba,140274,-25.458000312928,-49.248388163195
Estrada Delegado Bruno de Almeida. 2336 - Campo de Santana,170556,-25.590811516595,-49.32010296101
Rua Soldado Agnaldo Gonçalves. 202 - Cidade Industrial,181003,-25.463056409279,-49.353488758206
R. João Alencar Guimarães. 1934 - Santa Quiteria,181008,-25.460421607354,-49.322369098663
Alameda Julia da Costa. 1654 - São Francisco,180817,-25.434027865788,-49.295765937513
Rua Inajá. 356 - Pinheirinho,160253,-25.540519613777,-49.291415394491
R. Carlos Klemtz. 350 - Fazendinha,180275,-25.476095946904,-49.316968955507
Alameda Doutor Carlos de Carvalho. 1410 - Centro,180247,-25.436402073846,-49.288679541296
Av. Prefeito Omar Sabag. 212 - Jardim Botanico,140552,-25.442238229692,-49.247399003452
Rua Pedro Zagonel. 1212 - Novo Mundo,170039,-25.489070417757,-49.307280495701
Rua Luís Tramontin. 408- Campo Comprido,180683,-25.452334344858,-49.328692059306
Rua Monteiro Tourinho. 220 - Tingui,130090,-25.38922849905,-49.222997055225
Rua Pedro Gusso. 2510 - Novo Mundo,170314,-25.504485476117,-49.318078835661
Rua Nicola Pellanda. 3958 - Umbara,160272,-25.56146073791,-49.291365773624
Praça Tiradentes - 967 - Júlio Graf,101014,-25.429263631233,-49.271171421951
Rua Capitão João Ribas de Oliveira. 327 - Guabirotuba,140639,-25.46482,-49.24716
Rua Luís Tramontin. 873 - Campo Comprido,180682,-25.455200608301,-49.333752046613
R. Francisco Rocha. 1362 - Bigorrilho,180037,-25.433904877339,-49.29412046627
Rua Evelázio Augusto Bley - Tatuquara,171001,-25.559133925591,-49.324434399605
Rua Francisco Timóteo de Simas. 572 - Uberaba,140813,-25.482259548328,-49.230223565111
Terminal Portão - 612 - Portão / CIC,105809,-25.476143532367,-49.29250705356
Rua Doutor Gabriel Ferreira F. 322 - Uberaba,140515,-25.47722,-49.20979
Rua Evaristo F. F. da Costa. 350 - Centro Politécnico,140937,-25.453218252637,-49.232658923811
Rua Carlópolis. 116 - Pinheirinho,160357,-25.534933244346,-49.294306815809
Rua Maria Homan Wisniewski - Cidade Industrial,180233,-25.455893881815,-49.357598901933
Terminal Pinheirinho - 681 - Dalagassa,105726,-25.512501999614,-49.295013381615
Rua Domingos Antônio Moro. 93 - Pilarzinho,120328,-25.385059983367,-49.284823906746
Rua Isaac Ferreira da Cruz. 73 - Xaxim,150127,-25.527700446571,-49.252658892031
R. dos Ferroviários. 381 - Cajuru,140243,-25.451643397876,-49.211071341105
Rua Rezala Simão. 997 - Santa Quitéria,180020,-25.470101031441,-49.318554110451
Rua Deputado Pinheiro Júnior. 973 -Umbara,160065,-25.563303343185,-49.283068360037
Rua Capitão Doutor Antônio José. 770 - Xaxim,150476,-25.50509873312,-49.27346
Rua Jorge Coleraus Barbosa. 55 - Pinheirinho,150827,-25.520739981731,-49.290051162243
Rua Alcir Martins Bastos. 150 - Fazendinha,180759,-25.483877647269,-49.324002216843
Av. Pres. Getúlio Vargas. 3605 - Água Verde,180640,-25.453362226006,-49.293697954363
Rua Francisco Derosso. 743 - Alto Boqueirão,160005,-25.531961529028,-49.241815860119
R. Vereador Washington Mansur. 592 - Ahú,120008,-25.39779,-49.25883
Rua Engenheiro Benedito Mário da Silva. 569 - Cajuru,140227,-25.469519641505,-49.205904227018
Rua São Mateus. 440 - Portão,170014,-25.479103748398,-49.296791809683
Rua Mateus Luís Dalagassa. 187 - Tatuquara,170912,-25.559770312715,-49.316124916077
Rua Padre Anchieta. 2140 - Bigorrilho,190505,-25.43317781357,-49.299855977297
Rua Bôrtolo Gusso. 459 - Capão Raso,150241,-25.498890671443,-49.286003237291
Av. Cândido Hartmann. 3236 - Mercês,190193,-25.42250791665,-49.316534023314
Rua William Booth. 2436 - Boqueirão,140487,-25.508756167273,-49.222973790178
Rua João Bettega. 2952 - Portão,180387,-25.486017934799,-49.318776608652
Av. Pres. Affonso Camargo. 4033 - Capão da Imbuia,130157,-25.439504610023,-49.222558736801
R. Padre Agostinho. 1168 - Bigorrilho,190172,-25.42804152399,-49.290816150961
R. Helena Grodzki. 6306 - Umbara (Estrada do Ganchinho),160706,-25.588920983479,-49.266934872812
R. Carlos Pioli. 471 - Bom Retiro,120107,-25.410308195459,-49.27609842576
Av. Mal. Mascarenhas de Moraes. 1646 - Atuba,130925,-25.385824352791,-49.213261188215
Rua Artur Ramos. 866 - Bairro Alto,130533,-25.403376872376,-49.196383387989
R. Solimões. 270 - São Francisco,110454,-25.419672310199,-49.27939273417
Rua Eduardo Sprada. 3611 - Campo Comprido,180550,-25.444244986598,-49.340635936049
Rua Marechal Deodoro. 2374- Centro,130373,-25.427823537848,-49.249283255285
Rua Ricardo Eugenio Graeser Ronchi - Tatuquara,170918,-25.557040841436,-49.320012778044
Rua Engenheiro João Bley Filho. 1089 - Pinheirinho,150858,-25.521907869345,-49.291425794363
Rua Doutor Ovande do Amaral. 357- Jardim das Américas,140679,-25.456108713097,-49.238091738171
Avenida Anita Garibaldi. 5062 - Barreirinha,120034,-25.3697,-49.26006
Av. Nossa Sra. da Luz. 1932 - Hugo Lange,130124,-25.420220338188,-49.239922186508
Rua Ciro Corrêa Pereira. 5831 - Cidade Industrial,170369,-25.543716556993,-49.343730034165
Estrada Velha do Barigui. 762 - Cidade Industrial,180479,-25.485255339433,-49.34069668188
Rua Luís Tramontin. 1552- Campo Comprido,180593,-25.457989306928,-49.336194197921
R. Helena Grodzki. 4030 - Umbara (Estrada do Ganchinho),160719,-25.568315501816,-49.26282841081
Rua Aracacu. 66 - Uberaba,140628,-25.492706388342,-49.211632916825
Rua Jovenilson Américo de Oliveira. 31 - Tatuquara,170627,-25.556058410138,-49.332413971424
Av. Pres. Affonso Camargo. 5551 - Capão da Imbuia,130172,-25.443801410166,-49.209248274565
R. Dep. João Ferreira Neves. 461 - Vista Alegre,190838,-25.407681126206,-49.2978335917
Rua João Dembinski. 802 - Cidade Industrial,180215,-25.455783055689,-49.348103205947
Terminal Bairro Alto - 342 - Bairro Alto / Boa Vista,104005,-25.41291,-49.20507
R. Mateus Leme. 2523 - Bom Retiro,120526,-25.405207333944,-49.271042675919
Rua Carlos Chagas. 662 - São Braz,190793,-25.41903120679,-49.343591065353
Rua Pedro Demeterco. 683 - Jardim das Américas,140567,-25.459927840952,-49.228744239754
Rua Des. Cid Campelo. 6343 - Cidade Industrial,180309,-25.495428296708,-49.338048000478
Rua Nicola Pellanda. 8071 - Umbará,160448,-25.59346522797,-49.27720505113
Rua Presidente João Goulart. 837 - Tatuquara,170520,-25.57314217637,-49.327252186508
Rua Alexandro Glenski. 650 - Ganchinho,160785,-25.563127622282,-49.253623411059
Av. Pres. Arthur da S Bernardes. 607 - Santa Quitéria,180114,-25.459296639166,-49.301964519014
Av. Vereador Toaldo Túlio. 3985 - São Braz,190075,-25.42366297912,-49.351036877579
Rua Alcíno Guanabara. 2405 - Hauer,150255,-25.487571099921,-49.263442803009
Rua Dep. Heitor Alencar Furtado. 432-600 - Campina do Siqueira,190431,-25.437875709697,-49.313945621252
Rua Pedro Corrêa da Cruz. 614 - São Braz,190277,-25.424277128543,-49.362944544501
Rua Vinte e Quatro de Maio. 1700 - Rebouças,150181,-25.451248049822,-49.267590672916
Av. Prefeito Erasto Gaertner. 893 - Bacacheri,130009,-25.398880924525,-49.236078542328
Rua João Stenzowski. 276 - Novo Mundo,150117,-25.485213771552,-49.287420244164
Marginal Rodovia BR277. 12033 - Cajuru,140094,-25.47881,-49.20056
Rua José Gulin. 596 - Bacacheri,130027,-25.395888253611,-49.222512158232
Rua Professor Algacir Munhoz Mader. 196 - Cidade Industrial,170291,-25.494169852545,-49.3150036582
Rua Jussara. 3032 - Sítio Cercado,160206,-25.539959263723,-49.253252475043
Rua São Jerônimo da Serra. 2 - Santa Candida,120579,-25.369464972445,-49.243620721583
Rua Teodoro Makiolka. 90 - Santa Candida,120430,-25.373909896247,-49.224555819056
Rua Augusto Stresser. 894 - Alto da Glória,130105,-25.41716,-49.25002
Rua Maestro Carlos Frank. 2507 - Boqueirão,150120,-25.52276,-49.24171
Av. Sete de Setembro. 3845 - Centro,110065,-25.44124732732,-49.275948107242
Av. das Araucárias. 121 - Barigui - Araucária - PR,630003,-25.517211099917,-49.342499406284
Av. Mal. Floriano Peixoto,103276,-25.431664303612,-49.271540719959
Rua José Bajerski. 1870 - Abranches,120133,-25.355202728502,-49.272287201223
Rua Lauro Grein. 224 - Cidade Industrial,180455,-25.48309962088,-49.353476218906
R. Mateus Leme. 3573 - Bom Retiro,120518,-25.39561618219,-49.271136553234
Rua Vale dos Pássaros. 78 - Cidade Industrial,180414,-25.490627819007,-49.347100735849
Rua Jornalista Augusto Waldrigues. 203 - Cidade Industrial,170720,-25.532157942597,-49.33713725655
Rua Alferes Poli. 2503 - Centro,150498,-25.458786474846,-49.262840480751
Av. Manoel Ribas. 6240 - Santa Felicidade,190301,-25.400934598472,-49.333724559492
Rua Coronel Domingos Soares. 498 - Bairro Alto,130620,-25.416873378652,-49.209484868717
Av. Pres. Affonso Camargo. 501 - Jardim Botânico,110091,-25.435464412346,-49.254577606916
Rua Des. Motta. 1751 - Centro,180999,-25.438597515087,-49.279523491859
Rua João Refo. 1155 - Santa Felicidade,190473,-25.381922850031,-49.334456343582
Rua Eduardo Pinto da Rocha. 2669 - Ganchinho,160468,-25.551590497057,-49.249055626984
R. Amauri Lange Silvério. 1168 - Pilarzinho,120069,-25.38812161599,-49.282947301204
Rua Simão Brante. 1166 - Uberaba,140815,-25.488571659054,-49.226243166933
Rua Justo Manfron. 2790 - Lamenha Pequena,190641,-25.360835509553,-49.328841932698
Rua Odinir Polydoro. 123 - Osternack,160199,-25.55871,-49.26409
Rua Fernando de Noronha. 988 - Santa Candida,120185,-25.379527318923,-49.24011096531
Rua Conselheiro Araújo. 1 - Centro,110044,-25.426294836548,-49.26381009931
Rua Luís Tramontin. 2058 - Campo Comprido,180265,-25.46008169664,-49.340831737307
Rua Bôrtolo Gusso. 716 - Capão Raso,150190,-25.500766888966,-49.284072046801
Avenida Frederico Lambertuci. 1302 - Fazendinha,180153,-25.489586736666,-49.332552434153
Rua Guabirotuba. 721 - Prado Velho,140352,-25.44758,-49.25056
Rua Pastor Manoel Virgínio de Souza. 604 - Capão da Imbuia,130608,-25.438523145315,-49.211774468757
Rua Izidoro Chanoski. 300 - Vista Alegre,190522,-25.413276305932,-49.301023837152
Av. Juscelino Kubitschek de Oliveira. 6721 - Cidade Industrial,180201,-25.488627945253,-49.345207317791
Rua Daniel Brambila. 421 - Cidade Industrial,170224,-25.500229070781,-49.319176873373
Rua Fernando Zibarth. 1609 - Cajuru,140407,-25.463286096739,-49.193789504299
Terminal Pinheirinho - 643 - Umbará,105714,-25.51284,-49.29483
Rua Paula Prevedello Gusso. 4072 - Boa Vista,120669,-25.37872296311,-49.254504843547
Rua Prof. Fernando Moreira. 1010 - Centro,110165,-25.428792218536,-49.288117289543
Rua Arnaldo Thá. 1243 - Fazendinha,180521,-25.486289829939,-49.33536176815
Rua Teodoro Makiolka. 1951 - Santa Candida,120674,-25.366022610125,-49.239926369137
Rua Maria Trevisan Tortato. 642 - Novo Mundo,150070,-25.492558019642,-49.287391471519
Rua Senador Accioly Filho. 2656 - Cidade Industrial,180306,-25.496633954097,-49.33500458877
Av. Winston Churchill. 1323 - Capão Raso,170146,-25.507767798575,-49.295809864998
Rua Djalma Ferreira Maciel. 535 - Guaíra,150642,-25.479958453483,-49.28148150444
Rua dos Palmenses - São Miguel,180863,-25.506587669441,-49.355877935886
Rua David Bodziak. 210 - Cachoeira,120118,-25.35400330129,-49.26055523867
Rua Senador Salgado Filho. 4203 - Uberaba,140058,-25.47954,-49.22519
Rua Raul Pompéia. 982 - Cidade Industrial,180445,-25.478231090207,-49.339763553089
Rua Niterói. 1347 - Cajuru,140360,-25.459737891335,-49.203908658896
Rua Monteiro Tourinho. 1277 - Tingui,130485,-25.387548568613,-49.213875889549
Rua Eduardo Sprada. 1304 - Campo Comprido,180666,-25.451460042214,-49.324640582588
Av. Juscelino Kubitschek de Oliveira. 4547 - Cidade Industrial,180188,-25.47044094179,-49.353811457672
Terminal Barreirinha - 182 - Abranches,104107,-25.377370979063,-49.262504056448
Rua Prof. Alberto Krause. 1307 - Tanguá - Almirante Tamandaré - PR,250051,-25.377021690262,-49.306364686436
Rua Doutor Petrônio Romério de Souza. 95 - Cajuru,140518,-25.472144297674,-49.210278397484
Av. Manoel Ribas. 7405 - Butiatuvinha,190481,-25.396756208697,-49.344871820158
Rua Dep. Heitor Alencar Furtado. 1862 - Campina do Siqueira,180542,-25.437562037886,-49.324510842562
Av. Nossa Senhora Aparecida. 83 - Seminário,180660,-25.449346840137,-49.299661846107
Rua Vicente Geronasso. 1637 - Boa Vista,120618,-25.376343137679,-49.246178598351
Rua Hayton da Silva Pereira. 891 - Capão da Imbuia,130224,-25.4342715551,-49.213450116568
Rua Helena Beteo. 23 - Butiatuvinha,190397,-25.403070321689,-49.362037498882
Avenida Anita Garibaldi. 5306 - Barreirinha,120036,-25.367411823091,-49.259725597553
Av. Comendador Franco. 4051 - Uberaba,140626,-25.467792150159,-49.23221233601
Estrada Delegado Bruno de Almeida. 3616- Campo de Santana,170561,-25.601130905809,-49.32481292004
Av. Prof. Lothário Meissner. 767 - Jardim Botânico,140558,-25.443869493072,-49.237796695179
Rua André de Barros. 929 - Centro,110412,-25.433101777563,-49.264357269949
Rua Teodoro Makiolka. 1000 - Santa Candida,120485,-25.365965655137,-49.239857972807
Rua Constantino Marochi. 469 - Alto da Glória,120664,-25.414415981204,-49.262983978933
Rua Fernando de Noronha. 3124 - Santa Candida,120602,-25.364600177316,-49.250083773578
R. da Trindade. 172 - Cajuru,140235,-25.445488201823,-49.206174635582
Rua Alcides Terézio de Carvalho. 169 - Guabirotuba,140887,-25.461918486051,-49.244231314606
Rua Doutor Joaquim Ignácio Silveira da Motta. 705 - Guabirotuba,140721,-25.465409300588,-49.236253083891
Rua Nair Schultz Helvig. 124 - Cachoeira,120125,-25.351824234308,-49.253687442488
Rua Rodolpho Hatschbach. 342- Cidade Industrial,170337,-25.53645,-49.33213
Rua Papa Rafael. 1272 - Jardim Social,130443,-25.423493464597,-49.229693741745
Rua Paulo Kissula. 396 - Capão da Imbuia,130260,-25.442159688348,-49.207794985285
Rua Professor Ulisses Vieira. 1444 - Vila Izabel,180982,-25.460421756595,-49.304298584982
Rua Said João Salum. 157 -  Bairro Alto,130617,-25.41705,-49.214139038029
Av. Copaíba. 237 - Bairro Alto,130087,-25.40326,-49.21505
Rua Alberto Foloni. 1400 - Juveve,120986,-25.403056877483,-49.263272316402
Rua Prof. Benedito Conceição. 1128 - Capão da Imbuia,130606,-25.439610690236,-49.21424478326
Rua Jorn. Emílio Zola Florenzano. 543 - Tatuquara,170596,-25.575983735387,-49.335442185402
Rua Dep.Waldemiro Pedroso. 1773 - Novo Mundo,170100,-25.492587202584,-49.310462687896
Estrada da Graciosa. 79 - Atuba,130491,-25.389378462956,-49.203822682209
Rua Benedito Carolo. 720 - Cidade Industrial,190370,-25.441960836881,-49.367294126043
R. Prof. Nilo Brandão. 328 - São Lourenço,120082,-25.38902,-49.26386
Estrada Guilherme Weigert. 773 - Santa Candida,120436,-25.364895403654,-49.227729023642
